X,Y,OBJECTID,CountID,ChannelID,LocationDesc,Bound,StartDate,StartDay,StartTime,EndDate,EndDay,EndTime,ADTVolume,PctCars,PctTrucks,TwoAxleCF,ExceptType,NumChannels,ChannelNum,NumCategories,Conditions,Comment,Duration,IntervalLen,DeviceRef,LocationID,LocationClass,CountLocDesc,CountType
-13667001.7272,5714316.4403,72,10051134.CL2,500852,NW GERMANTOWN RD W of BRIDGE AVE,W,2010/05/11 00:00:00+00,TUE,13:00:00,2010/05/13 00:00:00+00,THU,16:00:00,2892,93.1,6.9,0.994,Normal Weekday,2,2,14,,"1st HOUSE S/SIDE; StationID = SN:19757",52,60,0034,LEG37291,NODELEG,NW GERMANTOWN RD W/NW BRIDGE AVE,CLASS
-13651252.8144,5699754.286,73,10051729.CL2,500881,SE FRANCIS ST E of 33RD AVE,E,2010/05/17 00:00:00+00,MON,14:00:00,2010/05/21 00:00:00+00,FRI,11:00:00,766,97.4,2.6,0.998,Normal Weekday,2,1,14,,3329,94,60,0029,LEG53999,NODELEG,SE FRANCIS ST E/SE 33RD AVE,CLASS
-13651252.8144,5699754.286,74,10051729.CL2,500882,SE FRANCIS ST E of 33RD AVE,W,2010/05/17 00:00:00+00,MON,14:00:00,2010/05/21 00:00:00+00,FRI,11:00:00,1167,98,2,0.998,Normal Weekday,2,2,14,,3329,94,60,0029,LEG53999,NODELEG,SE FRANCIS ST E/SE 33RD AVE,CLASS
-13650720.6413,5699752.6561,75,10051733.CL2,500883,SE FRANCIS ST E of 36TH AVE,E,2010/05/17 00:00:00+00,MON,14:00:00,2010/05/21 00:00:00+00,FRI,11:00:00,664,97.2,2.8,0.995,Normal Weekday,2,1,14,,"3620; StationID = SN:019796",94,60,0033,LEG54005,NODELEG,SE FRANCIS ST E/SE 36TH AVE,CLASS
-13650720.6413,5699752.6561,76,10051733.CL2,500884,SE FRANCIS ST E of 36TH AVE,W,2010/05/17 00:00:00+00,MON,14:00:00,2010/05/21 00:00:00+00,FRI,11:00:00,848,97.9,2.1,0.999,Normal Weekday,2,2,14,,"3620; StationID = SN:019796",94,60,0033,LEG54005,NODELEG,SE FRANCIS ST E/SE 36TH AVE,CLASS
-13650046.9792,5711466.361,77,10051721.CL2,500879,NE 42ND AVE S of HOLMAN ST,N,2010/05/17 00:00:00+00,MON,16:00:00,2010/05/21 00:00:00+00,FRI,08:00:00,2959,93,7,0.994,Normal Weekday,2,1,14,,6234,89,60,0021,LEG21174,NODELEG,NE 42ND AVE S/NE HOLMAN ST,CLASS
-13650046.9792,5711466.361,78,10051721.CL2,500880,NE 42ND AVE S of HOLMAN ST,S,2010/05/17 00:00:00+00,MON,16:00:00,2010/05/21 00:00:00+00,FRI,08:00:00,3091,94,6,0.995,Normal Weekday,2,2,14,,6234,89,60,0021,LEG21174,NODELEG,NE 42ND AVE S/NE HOLMAN ST,CLASS
-13665481.2189,5715606.5613,79,10052432.CL2,500885,N LOMBARD ST S of CATLIN AVE,N,2010/05/24 00:00:00+00,MON,14:00:00,2010/05/27 00:00:00+00,THU,09:00:00,4561,78.8,21.2,0.904,Normal Weekday,2,1,14,,9334,68,60,0032,LEG11258,NODELEG,N LOMBARD ST S/N CAITLIN AVE,CLASS
-13665481.2189,5715606.5613,80,10052432.CL2,500886,N LOMBARD ST S of CATLIN AVE,S,2010/05/24 00:00:00+00,MON,14:00:00,2010/05/27 00:00:00+00,THU,09:00:00,4479,79.9,20.1,0.899,Normal Weekday,2,2,14,,9334,68,60,0032,LEG11258,NODELEG,N LOMBARD ST S/N CAITLIN AVE,CLASS
-13648278.8209,5708015.3118,81,10060320.CL2,500887,NE 57TH AVE S of KLICKITAT ST,N,2010/06/03 00:00:00+00,THU,13:00:00,2010/06/04 00:00:00+00,FRI,13:00:00,5363,94.1,5.9,0.992,Normal Weekday,2,1,14,,3212,25,60,0020,LEG22032,NODELEG,NE 57TH AVE S/NE KLICKITAT ST,CLASS
-13648278.8209,5708015.3118,82,10060320.CL2,500888,NE 57TH AVE S of KLICKITAT ST,S,2010/06/03 00:00:00+00,THU,13:00:00,2010/06/04 00:00:00+00,FRI,13:00:00,5839,95.2,4.8,0.994,Normal Weekday,2,2,14,,3212,25,60,0020,LEG22032,NODELEG,NE 57TH AVE S/NE KLICKITAT ST,CLASS
-13656851.2061,5715331.7058,83,10060831.CL2,500893,N WHITAKER RD N of HAYDEN MEADOWS DR,N,2010/06/08 00:00:00+00,TUE,11:00:00,2010/06/10 00:00:00+00,THU,13:00:00,4794,89,11,0.951,Normal Weekday,2,1,14,,@ BURGER KING D/W,51,60,0031,LEG15491,NODELEG,N WHITAKER RD N/N HAYDEN MEADOWS DR,CLASS
-13656851.2061,5715331.7058,84,10060831.CL2,500894,N WHITAKER RD N of HAYDEN MEADOWS DR,S,2010/06/08 00:00:00+00,TUE,11:00:00,2010/06/10 00:00:00+00,THU,13:00:00,3931,85.2,14.8,0.913,Normal Weekday,2,2,14,,@ BURGER KING D/W,51,60,0031,LEG15491,NODELEG,N WHITAKER RD N/N HAYDEN MEADOWS DR,CLASS
-13656823.4909,5715317.0384,85,10060823.CL2,500891,N HAYDEN MEADOWS DR E of WHITAKER RD,N,2010/06/08 00:00:00+00,TUE,11:00:00,2010/06/10 00:00:00+00,THU,13:00:00,2006,86.7,13.3,0.942,Normal Weekday,2,1,14,,"@ DICKS SPORTING GOODS; StationID = 19759",51,60,0023,LEG9720,NODELEG,N HAYDEN MEADOWS DR E/N WHITAKER RD,CLASS
-13656823.4909,5715317.0384,86,10060823.CL2,500892,N HAYDEN MEADOWS DR E of WHITAKER RD,S,2010/06/08 00:00:00+00,TUE,11:00:00,2010/06/10 00:00:00+00,THU,13:00:00,1896,86.4,13.6,0.946,Normal Weekday,2,2,14,,"@ DICKS SPORTING GOODS; StationID = 19759",51,60,0023,LEG9720,NODELEG,N HAYDEN MEADOWS DR E/N WHITAKER RD,CLASS
-13648774.2393,5699450.3204,87,10070729.CL2,500899,SE 52ND AVE N of BOISE ST,N,2010/07/07 00:00:00+00,WED,14:00:00,2010/07/09 00:00:00+00,FRI,11:00:00,5818,91.1,8.9,0.99,Normal Weekday,2,1,14,,4131,46,60,0029,LEG46674,NODELEG,SE 52ND AVE N/SE BOISE ST,CLASS
-13648774.2393,5699450.3204,88,10070729.CL2,500900,SE 52ND AVE N of BOISE ST,S,2010/07/07 00:00:00+00,WED,14:00:00,2010/07/09 00:00:00+00,FRI,11:00:00,5409,93.5,6.5,0.992,Normal Weekday,2,2,14,,4131,46,60,0029,LEG46674,NODELEG,SE 52ND AVE N/SE BOISE ST,CLASS
-13648742.23,5697749.8954,89,10070721.CL2,500897,SE 52ND AVE N of ELLIS ST,N,2010/07/07 00:00:00+00,WED,13:00:00,2010/07/09 00:00:00+00,FRI,11:00:00,6919,95.2,4.8,0.992,Normal Weekday,2,1,14,,5512,47,60,0021,LEG46626,NODELEG,SE 52ND AVE N/SE ELLIS ST,CLASS
-13648742.23,5697749.8954,90,10070721.CL2,500898,SE 52ND AVE N of ELLIS ST,S,2010/07/07 00:00:00+00,WED,13:00:00,2010/07/09 00:00:00+00,FRI,11:00:00,6568,95.4,4.6,0.993,Normal Weekday,2,2,14,,5512,47,60,0021,LEG46626,NODELEG,SE 52ND AVE N/SE ELLIS ST,CLASS
-13648753.1561,5698640.1523,91,10070730.CL2,500901,SE 52ND AVE S of SCHILLER ST,N,2010/07/07 00:00:00+00,WED,14:00:00,2010/07/09 00:00:00+00,FRI,11:00:00,6922,95.4,4.6,0.992,Normal Weekday,2,1,14,,4845,46,60,0030,LEG46607,NODELEG,SE 52ND AVE S/SE SCHILLER ST,CLASS
-13648753.1561,5698640.1523,92,10070730.CL2,500902,SE 52ND AVE S of SCHILLER ST,S,2010/07/07 00:00:00+00,WED,14:00:00,2010/07/09 00:00:00+00,FRI,11:00:00,5777,95.3,4.7,0.992,Normal Weekday,2,2,14,,4845,46,60,0030,LEG46607,NODELEG,SE 52ND AVE S/SE SCHILLER ST,CLASS
-13648776.4482,5700607.0053,93,10070834.CL2,500905,SE 52ND AVE S of TIBBETTS ST,N,2010/07/08 00:00:00+00,THU,10:00:00,2010/07/09 00:00:00+00,FRI,12:00:00,2901,94.8,5.2,0.993,Normal Weekday,2,1,14,,"3118; StationID = SN:19757",27,60,0034,LEG46581,NODELEG,SE 52ND AVE S/SE TIBBETTS ST,CLASS
-13648776.4482,5700607.0053,94,10070834.CL2,500906,SE 52ND AVE S of TIBBETTS ST,S,2010/07/08 00:00:00+00,THU,10:00:00,2010/07/09 00:00:00+00,FRI,12:00:00,3124,94.6,5.4,0.994,Normal Weekday,2,2,14,,"3118; StationID = SN:19757",27,60,0034,LEG46581,NODELEG,SE 52ND AVE S/SE TIBBETTS ST,CLASS
-13648772.8778,5701107.0003,95,10070828.CL2,500903,SE 52ND AVE S of CLINTON ST,N,2010/07/08 00:00:00+00,THU,11:00:00,2010/07/09 00:00:00+00,FRI,12:00:00,2976,95.3,4.7,0.994,Normal Weekday,2,1,14,,"2704; StationID = SN:019774",26,60,0028,LEG46679,NODELEG,SE 52ND AVE S/SE CLINTON ST,CLASS
-13648772.8778,5701107.0003,96,10070828.CL2,500904,SE 52ND AVE S of CLINTON ST,S,2010/07/08 00:00:00+00,THU,11:00:00,2010/07/09 00:00:00+00,FRI,12:00:00,3230,95.3,4.7,0.996,Normal Weekday,2,2,14,,"2704; StationID = SN:019774",26,60,0028,LEG46679,NODELEG,SE 52ND AVE S/SE CLINTON ST,CLASS
-13648779.9702,5701844.0445,97,10070841.CL2,500907,SE 52ND AVE S of LINCOLN ST,N,2010/07/08 00:00:00+00,THU,12:00:00,2010/07/09 00:00:00+00,FRI,12:00:00,1529,94.4,5.6,0.996,Normal Weekday,2,1,14,,"2224; StationID = SN:019834",25,60,0041,LEG46715,NODELEG,SE 52ND AVE S/SE LINCOLN ST,CLASS
-13648779.9702,5701844.0445,98,10070841.CL2,500908,SE 52ND AVE S of LINCOLN ST,S,2010/07/08 00:00:00+00,THU,12:00:00,2010/07/09 00:00:00+00,FRI,12:00:00,1017,92,8,0.993,Normal Weekday,2,2,14,,"2224; StationID = SN:019834",25,60,0041,LEG46715,NODELEG,SE 52ND AVE S/SE LINCOLN ST,CLASS
-13648667.1447,5703644.0635,99,10071233.CL1,500924,SE STARK ST W of 54TH AVE,W,2010/07/12 00:00:00+00,MON,12:00:00,2010/07/16 00:00:00+00,FRI,23:00:00,4782,96.3,3.7,0.997,Normal Weekday,1,1,14,,"5405; StationID = SN:019796",108,60,0033,LEG61046,NODELEG,SE STARK ST W/SE 54TH AVE,CLASS
-13648667.1447,5703644.0635,100,10071231.CL1,500989,SE STARK ST W of 54TH AVE,E,2010/07/12 00:00:00+00,MON,12:00:00,2010/07/16 00:00:00+00,FRI,23:00:00,5763,97,3,0.997,Normal Weekday,1,1,14,,5405,108,60,0031,LEG61046,NODELEG,SE STARK ST W/SE 54TH AVE,CLASS
-13648667.8616,5703212.748,101,10071221.CL2,500919,SE BELMONT ST W of 54TH AVE,E,2010/07/12 00:00:00+00,MON,11:00:00,2010/07/14 00:00:00+00,WED,12:00:00,3196,95.5,4.5,0.997,Normal Weekday,2,1,14,,5330,50,60,0021,LEG51264,NODELEG,SE BELMONT ST W/SE 54TH AVE,CLASS
-13648667.8616,5703212.748,102,10071221.CL2,500920,SE BELMONT ST W of 54TH AVE,W,2010/07/12 00:00:00+00,MON,11:00:00,2010/07/14 00:00:00+00,WED,12:00:00,2564,95.3,4.7,0.998,Normal Weekday,2,2,14,,5330,50,60,0021,LEG51264,NODELEG,SE BELMONT ST W/SE 54TH AVE,CLASS
-13648295.7722,5706177.8908,103,10071325.CL1,500921,NE 57TH AVE N of BROADWAY,N,2010/07/13 00:00:00+00,TUE,13:00:00,2010/07/14 00:00:00+00,WED,13:00:00,4017,94.2,5.8,0.993,Normal Weekday,1,1,14,,"1806; StationID = SN:019836",25,60,0025,LEG22029,NODELEG,NE 57TH AVE N/NE BROADWAY,CLASS
-13648771.2211,5702490.5847,104,10071420.CL1,500925,SE HAWTHORNE BLVD E of 52ND AVE,E,2010/07/14 00:00:00+00,WED,13:00:00,2010/07/16 00:00:00+00,FRI,15:00:00,2165,91.9,8.1,0.991,Normal Weekday,1,1,14,,5228,51,60,0020,LEG55363,NODELEG,SE HAWTHORNE BLV E/SE 52ND AVE,CLASS
-13648317.419,5697892.6689,105,10071522.CL2,500926,SE HAROLD ST W of 57TH AVE,E,2010/07/15 00:00:00+00,THU,10:00:00,2010/07/16 00:00:00+00,FRI,23:00:00,757,93.3,6.7,0.998,Normal Weekday,2,1,14,,5633,38,60,0022,LEG54896,NODELEG,SE HAROLD ST W/SE 57TH AVE,CLASS
-13648317.419,5697892.6689,106,10071522.CL2,500927,SE HAROLD ST W of 57TH AVE,W,2010/07/15 00:00:00+00,THU,10:00:00,2010/07/16 00:00:00+00,FRI,23:00:00,1030,94.8,5.2,0.997,Normal Weekday,2,2,14,,5633,38,60,0022,LEG54896,NODELEG,SE HAROLD ST W/SE 57TH AVE,CLASS
-13648156.79,5699039.8851,107,10071527.CL2,500928,SE HOLGATE BLVD E of 58TH AVE,E,2010/07/15 00:00:00+00,THU,11:00:00,2010/07/16 00:00:00+00,FRI,23:00:00,5798,94.2,5.8,0.989,Normal Weekday,2,1,14,,5838,37,60,0027,LEG55735,NODELEG,SE HOLGATE BLV E/SE 58TH AVE,CLASS
-13648156.79,5699039.8851,108,10071527.CL2,500929,SE HOLGATE BLVD E of 58TH AVE,W,2010/07/15 00:00:00+00,THU,11:00:00,2010/07/16 00:00:00+00,FRI,23:00:00,4519,94,6,0.989,Normal Weekday,2,2,14,,5838,37,60,0027,LEG55735,NODELEG,SE HOLGATE BLV E/SE 58TH AVE,CLASS
-13648323.2229,5697275.1327,109,10071535.CL2,500930,SE WOODSTOCK BLVD W of 57TH AVE,E,2010/07/15 00:00:00+00,THU,16:00:00,2010/07/16 00:00:00+00,FRI,23:00:00,6126,95.2,4.8,0.99,Normal Weekday,2,1,14,,"5628; StationID = SN:019773",32,60,0035,LEG62676,NODELEG,SE WOODSTOCK BLV W/SE 57TH AVE,CLASS
-13648323.2229,5697275.1327,110,10071535.CL2,500931,SE WOODSTOCK BLVD W of 57TH AVE,W,2010/07/15 00:00:00+00,THU,16:00:00,2010/07/16 00:00:00+00,FRI,23:00:00,5495,94.6,5.4,0.989,Normal Weekday,2,2,14,,"5628; StationID = SN:019773",32,60,0035,LEG62676,NODELEG,SE WOODSTOCK BLV W/SE 57TH AVE,CLASS
-13648323.2229,5697275.1327,111,10071735.CL2,500935,SE WOODSTOCK BLVD W of 57TH AVE,E,2010/07/17 00:00:00+00,SAT,00:00:00,2010/07/17 00:00:00+00,SAT,23:00:00,4955,95.3,4.7,0.997,Weekend/Holiday,2,1,14,,"SATURDAY 5628; StationID = SN:019773",24,60,#WEEKEND,LEG62676,NODELEG,SE WOODSTOCK BLV W/SE 57TH AVE,CLASS
-13648323.2229,5697275.1327,112,10071735.CL2,500936,SE WOODSTOCK BLVD W of 57TH AVE,W,2010/07/17 00:00:00+00,SAT,00:00:00,2010/07/17 00:00:00+00,SAT,23:00:00,4812,94.9,5.1,0.996,Weekend/Holiday,2,2,14,,"SATURDAY 5628; StationID = SN:019773",24,60,#WEEKEND,LEG62676,NODELEG,SE WOODSTOCK BLV W/SE 57TH AVE,CLASS
-13648317.419,5697892.6689,113,10071722.CL2,500932,SE HAROLD ST W of 57TH AVE,E,2010/07/17 00:00:00+00,SAT,00:00:00,2010/07/17 00:00:00+00,SAT,23:00:00,644,99.1,0.9,0.999,Weekend/Holiday,2,1,14,,SATURDAY 5633,24,60,#WEEKEND,LEG54896,NODELEG,SE HAROLD ST W/SE 57TH AVE,CLASS
-13648317.419,5697892.6689,114,10071722.CL2,500933,SE HAROLD ST W of 57TH AVE,W,2010/07/17 00:00:00+00,SAT,00:00:00,2010/07/17 00:00:00+00,SAT,23:00:00,894,98.3,1.7,1,Weekend/Holiday,2,2,14,,SATURDAY 5633,24,60,#WEEKEND,LEG54896,NODELEG,SE HAROLD ST W/SE 57TH AVE,CLASS
-13648667.1447,5703644.0635,115,10071731.CL1,500990,SE STARK ST W of 54TH AVE,E,2010/07/17 00:00:00+00,SAT,00:00:00,2010/07/17 00:00:00+00,SAT,23:00:00,4408,98,2,0.999,Weekend/Holiday,1,1,14,,5405 SATURDAY,24,60,#WEEKEND,LEG61046,NODELEG,SE STARK ST W/SE 54TH AVE,CLASS
-13648667.1447,5703644.0635,116,10071733.CL1,500934,SE STARK ST W of 54TH AVE,W,2010/07/17 00:00:00+00,SAT,00:00:00,2010/07/17 00:00:00+00,SAT,23:00:00,3861,97.2,2.8,0.999,Weekend/Holiday,1,1,14,,"SATURDAY 5405; StationID = SN:019796",24,60,#WEEKEND,LEG61046,NODELEG,SE STARK ST W/SE 54TH AVE,CLASS
-13648667.1447,5703644.0635,117,10071833.CL1,500939,SE STARK ST W of 54TH AVE,W,2010/07/18 00:00:00+00,SUN,00:00:00,2010/07/18 00:00:00+00,SUN,23:00:00,3363,97.6,2.4,0.998,Weekend/Holiday,1,1,14,,"SUNDAY 5405; StationID = SN:019796",24,60,#WEEKEND,LEG61046,NODELEG,SE STARK ST W/SE 54TH AVE,CLASS
-13648667.1447,5703644.0635,118,10071831.CL1,500991,SE STARK ST W of 54TH AVE,E,2010/07/18 00:00:00+00,SUN,00:00:00,2010/07/18 00:00:00+00,SUN,23:00:00,3725,98.5,1.5,0.999,Weekend/Holiday,1,1,14,,5405 SUNDAY,24,60,#WEEKEND,LEG61046,NODELEG,SE STARK ST W/SE 54TH AVE,CLASS
-13648317.419,5697892.6689,119,10071822.CL2,500937,SE HAROLD ST W of 57TH AVE,E,2010/07/18 00:00:00+00,SUN,00:00:00,2010/07/18 00:00:00+00,SUN,23:00:00,541,99,1,1,Weekend/Holiday,2,1,14,,SUNDAY 5633,24,60,#WEEKEND,LEG54896,NODELEG,SE HAROLD ST W/SE 57TH AVE,CLASS
-13648317.419,5697892.6689,120,10071822.CL2,500938,SE HAROLD ST W of 57TH AVE,W,2010/07/18 00:00:00+00,SUN,00:00:00,2010/07/18 00:00:00+00,SUN,23:00:00,748,99.6,0.4,1,Weekend/Holiday,2,2,14,,SUNDAY 5633,24,60,#WEEKEND,LEG54896,NODELEG,SE HAROLD ST W/SE 57TH AVE,CLASS
-13648323.2229,5697275.1327,121,10071835.CL2,500940,SE WOODSTOCK BLVD W of 57TH AVE,E,2010/07/18 00:00:00+00,SUN,00:00:00,2010/07/18 00:00:00+00,SUN,23:00:00,4385,95.3,4.7,0.996,Weekend/Holiday,2,1,14,,"SUNDAY 5628; StationID = SN:019773",24,60,#WEEKEND,LEG62676,NODELEG,SE WOODSTOCK BLV W/SE 57TH AVE,CLASS
-13648323.2229,5697275.1327,122,10071835.CL2,500941,SE WOODSTOCK BLVD W of 57TH AVE,W,2010/07/18 00:00:00+00,SUN,00:00:00,2010/07/18 00:00:00+00,SUN,23:00:00,4084,94.3,5.7,0.995,Weekend/Holiday,2,2,14,,"SUNDAY 5628; StationID = SN:019773",24,60,#WEEKEND,LEG62676,NODELEG,SE WOODSTOCK BLV W/SE 57TH AVE,CLASS
-13648323.2229,5697275.1327,123,10071935.CL2,500946,SE WOODSTOCK BLVD W of 57TH AVE,E,2010/07/19 00:00:00+00,MON,00:00:00,2010/07/20 00:00:00+00,TUE,09:00:00,5603,91.9,8.1,0.989,Normal Weekday,2,1,14,,"5628; StationID = SN:019773",34,60,0035,LEG62676,NODELEG,SE WOODSTOCK BLV W/SE 57TH AVE,CLASS
-13648323.2229,5697275.1327,124,10071935.CL2,500947,SE WOODSTOCK BLVD W of 57TH AVE,W,2010/07/19 00:00:00+00,MON,00:00:00,2010/07/20 00:00:00+00,TUE,09:00:00,5048,90.7,9.3,0.991,Normal Weekday,2,2,14,,"5628; StationID = SN:019773",34,60,0035,LEG62676,NODELEG,SE WOODSTOCK BLV W/SE 57TH AVE,CLASS
-13648317.419,5697892.6689,125,10071922.CL2,500942,SE HAROLD ST W of 57TH AVE,E,2010/07/19 00:00:00+00,MON,00:00:00,2010/07/20 00:00:00+00,TUE,13:00:00,734,92.7,7.3,0.994,Normal Weekday,2,1,14,,5633,38,60,0022,LEG54896,NODELEG,SE HAROLD ST W/SE 57TH AVE,CLASS
-13648317.419,5697892.6689,126,10071922.CL2,500943,SE HAROLD ST W of 57TH AVE,W,2010/07/19 00:00:00+00,MON,00:00:00,2010/07/20 00:00:00+00,TUE,13:00:00,1021,94.6,5.4,0.994,Normal Weekday,2,2,14,,5633,38,60,0022,LEG54896,NODELEG,SE HAROLD ST W/SE 57TH AVE,CLASS
-13648148.9911,5702465.1847,127,10071944.CL1,500948,SE HAWTHORNE BLVD E of 58TH AVE,W,2010/07/19 00:00:00+00,MON,00:00:00,2010/07/21 00:00:00+00,WED,07:00:00,1809,96.8,3.2,0.995,Normal Weekday,1,1,14,,"5228; StationID = 19761",56,60,0044,LEG55375,NODELEG,SE HAWTHORNE BLV E/SE 58TH AVE,CLASS
-13648667.1447,5703644.0635,128,10071931.CL1,500992,SE STARK ST W of 54TH AVE,E,2010/07/19 00:00:00+00,MON,00:00:00,2010/07/20 00:00:00+00,TUE,14:00:00,5470,96.5,3.5,0.995,Normal Weekday,1,1,14,,5405,39,60,0031,LEG61046,NODELEG,SE STARK ST W/SE 54TH AVE,CLASS
-13648667.1447,5703644.0635,129,10071933.CL1,500944,SE STARK ST W of 54TH AVE,W,2010/07/19 00:00:00+00,MON,00:00:00,2010/07/20 00:00:00+00,TUE,14:00:00,4563,95.4,4.6,0.995,Normal Weekday,1,1,14,,"5405; StationID = SN:019796",39,60,0033,LEG61046,NODELEG,SE STARK ST W/SE 54TH AVE,CLASS
-13660827.2278,5691911.8003,130,10072136.CL2,500951,SW POMONA ST W of 39TH AVE,E,2010/07/21 00:00:00+00,WED,13:00:00,2010/07/23 00:00:00+00,FRI,10:00:00,1575,97.5,2.5,0.993,Normal Weekday,2,1,14,,"3915; StationID = SN:019756",46,60,0036,LEG73705,NODELEG,SW POMONA ST W/SW 39TH AVE,CLASS
-13660827.2278,5691911.8003,131,10072136.CL2,500952,SW POMONA ST W of 39TH AVE,W,2010/07/21 00:00:00+00,WED,13:00:00,2010/07/23 00:00:00+00,FRI,10:00:00,1547,98,2,0.996,Normal Weekday,2,2,14,,"3915; StationID = SN:019756",46,60,0036,LEG73705,NODELEG,SW POMONA ST W/SW 39TH AVE,CLASS
-13661494.2355,5691911.89,132,10072121.CL2,500949,SW POMONA ST W of 45TH AVE,E,2010/07/21 00:00:00+00,WED,13:00:00,2010/07/23 00:00:00+00,FRI,09:00:00,1802,95.2,4.8,0.992,Normal Weekday,2,1,14,,4616,45,60,0021,LEG73699,NODELEG,SW POMONA ST W/SW 45TH AVE,CLASS
-13661494.2355,5691911.89,133,10072121.CL2,500950,SW POMONA ST W of 45TH AVE,W,2010/07/21 00:00:00+00,WED,13:00:00,2010/07/23 00:00:00+00,FRI,09:00:00,1768,93.8,6.2,0.991,Normal Weekday,2,2,14,,4616,45,60,0021,LEG73699,NODELEG,SW POMONA ST W/SW 45TH AVE,CLASS
-13657227.1675,5694129.0459,134,10072628.CL2,500955,SW TERWILLIGER BLVD S of PRIMROSE ST,N,2010/07/26 00:00:00+00,MON,10:00:00,2010/07/30 00:00:00+00,FRI,23:00:00,7584,96.5,3.5,0.996,Normal Weekday,2,1,14,,"9139; StationID = SN:019774",110,60,0028,LEG75055,NODELEG,SW TERWILLIGER BLV S/SW PRIMROSE ST,CLASS
-13657227.1675,5694129.0459,135,10072628.CL2,500956,SW TERWILLIGER BLVD S of PRIMROSE ST,S,2010/07/26 00:00:00+00,MON,10:00:00,2010/07/30 00:00:00+00,FRI,23:00:00,9487,94.9,5.1,0.995,Normal Weekday,2,2,14,,"9139; StationID = SN:019774",110,60,0028,LEG75055,NODELEG,SW TERWILLIGER BLV S/SW PRIMROSE ST,CLASS
-13657361.484,5692487.7376,136,10072632.CL2,500957,SW BOONES FERRY RD N of COLONY DR,N,2010/07/26 00:00:00+00,MON,10:00:00,2010/07/30 00:00:00+00,FRI,23:00:00,4718,96.8,3.2,0.997,Normal Weekday,2,1,14,,10310,110,60,0032,LEG67788,NODELEG,SW BOONES FERRY RD N/SW COLONY DR,CLASS
-13657361.484,5692487.7376,137,10072632.CL2,500958,SW BOONES FERRY RD N of COLONY DR,S,2010/07/26 00:00:00+00,MON,10:00:00,2010/07/30 00:00:00+00,FRI,23:00:00,5246,96.9,3.1,0.996,Normal Weekday,2,2,14,,10310,110,60,0032,LEG67788,NODELEG,SW BOONES FERRY RD N/SW COLONY DR,CLASS
-13657156.6884,5695382.5495,138,10072634.CL2,500959,SW TERWILLIGER BLVD S of SW TROY ST,N,2010/07/26 00:00:00+00,MON,10:00:00,2010/07/27 00:00:00+00,TUE,23:00:00,12194,96.5,3.5,0.992,Normal Weekday,2,1,14,,"8206; StationID = SN:19757",38,60,0034,LEG75037,NODELEG,SW TERWILLIGER BLV S/SW TROY ST,CLASS
-13657156.6884,5695382.5495,139,10072634.CL2,500960,SW TERWILLIGER BLVD S of SW TROY ST,S,2010/07/26 00:00:00+00,MON,10:00:00,2010/07/27 00:00:00+00,TUE,23:00:00,10780,96.3,3.7,0.992,Normal Weekday,2,2,14,,"8206; StationID = SN:19757",38,60,0034,LEG75037,NODELEG,SW TERWILLIGER BLV S/SW TROY ST,CLASS
-13639263.5242,5697930.9868,140,10072723.CL2,500963,SE 136TH AVE S of HAROLD ST,N,2010/07/27 00:00:00+00,TUE,13:00:00,2010/07/30 00:00:00+00,FRI,23:00:00,3493,94.6,5.4,0.996,Normal Weekday,2,1,14,,"5533; StationID = 19759",83,60,0023,LEG41627,NODELEG,SE 136TH AVE S/SE HAROLD ST,CLASS
-13639263.5242,5697930.9868,141,10072723.CL2,500964,SE 136TH AVE S of HAROLD ST,S,2010/07/27 00:00:00+00,TUE,13:00:00,2010/07/30 00:00:00+00,FRI,23:00:00,3579,94.7,5.3,0.995,Normal Weekday,2,2,14,,"5533; StationID = 19759",83,60,0023,LEG41627,NODELEG,SE 136TH AVE S/SE HAROLD ST,CLASS
-13639263.5265,5697974.509,142,10072721.CL2,500961,SE 136TH AVE N of HAROLD ST,N,2010/07/27 00:00:00+00,TUE,13:00:00,2010/07/30 00:00:00+00,FRI,23:00:00,3643,96,4,0.996,Normal Weekday,2,1,14,,5310,83,60,0021,LEG41640,NODELEG,SE 136TH AVE N/SE HAROLD ST,CLASS
-13639263.5265,5697974.509,143,10072721.CL2,500962,SE 136TH AVE N of HAROLD ST,S,2010/07/27 00:00:00+00,TUE,13:00:00,2010/07/30 00:00:00+00,FRI,23:00:00,3596,95.2,4.8,0.996,Normal Weekday,2,2,14,,5310,83,60,0021,LEG41640,NODELEG,SE 136TH AVE N/SE HAROLD ST,CLASS
-13639263.5265,5697974.509,144,10073121.CL2,500965,SE 136TH AVE N of HAROLD ST,N,2010/07/31 00:00:00+00,SAT,00:00:00,2010/07/31 00:00:00+00,SAT,23:00:00,3457,96.6,3.4,0.998,Weekend/Holiday,2,1,14,,SATURDAY 5310,24,60,#WEEKEND,LEG41640,NODELEG,SE 136TH AVE N/SE HAROLD ST,CLASS
-13639263.5265,5697974.509,145,10073121.CL2,500966,SE 136TH AVE N of HAROLD ST,S,2010/07/31 00:00:00+00,SAT,00:00:00,2010/07/31 00:00:00+00,SAT,23:00:00,3444,95.8,4.2,0.998,Weekend/Holiday,2,2,14,,SATURDAY 5310,24,60,#WEEKEND,LEG41640,NODELEG,SE 136TH AVE N/SE HAROLD ST,CLASS
